# LAMMPS data file written by OVITO Basic 3.4.4
1440 atoms
2 atom types
-30 30 xlo xhi
-30 30 ylo yhi
 0 47.43 zlo zhi

# 1  O
# 2  Ti

 Masses

 1 15.999400 # O
 2 47.867001 # Ti
 
Atoms  # full

324 1 1 -1.098 7.139 2.957 11.459
325 1 1 -1.098 11.504 0.0 11.459
326 1 1 -1.098 10.628 4.402 11.459
327 1 2 2.196 9.616 0.0 11.858
328 1 2 2.196 8.884 3.68 11.858
329 1 1 -1.098 9.431 1.876 12.256
330 1 1 -1.098 9.616 0.0 13.831
331 1 1 -1.098 8.884 3.68 13.831
332 1 2 2.196 9.431 1.876 14.229
333 1 1 -1.098 7.579 1.508 14.627
334 1 1 -1.098 11.273 2.242 14.627
335 1 1 -1.098 9.431 1.876 16.202
336 1 2 2.196 7.579 1.508 16.601
337 1 2 2.196 11.282 2.244 16.601
338 1 1 -1.098 7.728 0.0 16.999
339 1 1 -1.098 7.139 2.957 16.999
340 1 1 -1.098 11.504 0.0 16.999
341 1 1 -1.098 10.628 4.402 16.999
342 1 1 -1.098 7.579 1.508 18.574
343 1 1 -1.098 11.282 2.244 18.574
344 1 2 2.196 7.728 0.0 18.972
345 1 2 2.196 7.139 2.957 18.972
346 1 2 2.196 11.504 0.0 18.972
347 1 2 2.196 10.628 4.402 18.972
348 1 1 -1.098 6.799 6.799 9.884
349 1 1 -1.098 5.464 5.464 11.459
350 1 1 -1.098 8.134 8.134 11.459
351 1 2 2.196 6.799 6.799 11.858
352 1 1 -1.098 7.995 5.342 12.256
353 1 1 -1.098 6.799 6.799 13.831
354 1 2 2.196 7.995 5.342 14.229
355 1 1 -1.098 6.425 4.293 14.627
356 1 1 -1.098 9.557 6.385 14.627
357 1 1 -1.098 7.995 5.342 16.202
358 1 2 2.196 6.425 4.293 16.601
359 1 2 2.196 9.565 6.391 16.601
360 1 1 -1.098 5.464 5.464 16.999
361 1 1 -1.098 8.134 8.134 16.999
362 1 1 -1.098 6.425 4.293 18.574
363 1 1 -1.098 9.565 6.391 18.574
364 1 2 2.196 5.464 5.464 18.972
365 1 2 2.196 8.134 8.134 18.972
366 1 1 -1.098 3.68 8.884 9.884
367 1 1 -1.098 2.957 7.139 11.459
368 1 1 -1.098 4.402 10.628 11.459
369 1 2 2.196 3.68 8.884 11.858
370 1 1 -1.098 5.342 7.995 12.256
371 1 1 -1.098 3.68 8.884 13.831
372 1 2 2.196 5.342 7.995 14.229
373 1 1 -1.098 4.293 6.425 14.627
374 1 1 -1.098 6.385 9.557 14.627
375 1 1 -1.098 5.342 7.995 16.202
376 1 2 2.196 4.293 6.425 16.601
377 1 2 2.196 6.391 9.565 16.601
378 1 1 -1.098 2.957 7.139 16.999
379 1 1 -1.098 4.402 10.628 16.999
380 1 1 -1.098 4.293 6.425 18.574
381 1 1 -1.098 6.391 9.565 18.574
382 1 2 2.196 2.957 7.139 18.972
383 1 2 2.196 4.402 10.628 18.972
384 1 1 -1.098 0.0 9.616 9.884
385 1 1 -1.098 0.0 7.728 11.459
386 1 1 -1.098 0.0 11.504 11.459
387 1 2 2.196 0.0 9.616 11.858
388 1 1 -1.098 1.876 9.431 12.256
389 1 1 -1.098 0.0 9.616 13.831
390 1 2 2.196 1.876 9.431 14.229
391 1 1 -1.098 1.508 7.579 14.627
392 1 1 -1.098 2.242 11.273 14.627
393 1 1 -1.098 1.876 9.431 16.202
394 1 2 2.196 1.508 7.579 16.601
395 1 2 2.196 2.244 11.282 16.601
396 1 1 -1.098 0.0 7.728 16.999
397 1 1 -1.098 0.0 11.504 16.999
398 1 1 -1.098 1.508 7.579 18.574
399 1 1 -1.098 2.244 11.282 18.574
400 1 2 2.196 0.0 7.728 18.972
401 1 2 2.196 0.0 11.504 18.972
402 1 1 -1.098 -3.68 8.884 9.884
403 1 1 -1.098 -2.957 7.139 11.459
404 1 1 -1.098 -4.402 10.628 11.459
405 1 2 2.196 -3.68 8.884 11.858
406 1 1 -1.098 -1.876 9.431 12.256
407 1 1 -1.098 -3.68 8.884 13.831
408 1 2 2.196 -1.876 9.431 14.229
409 1 1 -1.098 -1.508 7.579 14.627
410 1 1 -1.098 -2.242 11.273 14.627
411 1 1 -1.098 -1.876 9.431 16.202
412 1 2 2.196 -1.508 7.579 16.601
413 1 2 2.196 -2.244 11.282 16.601
414 1 1 -1.098 -2.957 7.139 16.999
415 1 1 -1.098 -4.402 10.628 16.999
416 1 1 -1.098 -1.508 7.579 18.574
417 1 1 -1.098 -2.244 11.282 18.574
418 1 2 2.196 -2.957 7.139 18.972
419 1 2 2.196 -4.402 10.628 18.972
420 1 1 -1.098 -6.799 6.799 9.884
421 1 1 -1.098 -5.464 5.464 11.459
422 1 1 -1.098 -8.134 8.134 11.459
423 1 2 2.196 -6.799 6.799 11.858
424 1 1 -1.098 -5.342 7.995 12.256
425 1 1 -1.098 -6.799 6.799 13.831
426 1 2 2.196 -5.342 7.995 14.229
427 1 1 -1.098 -4.293 6.425 14.627
428 1 1 -1.098 -6.385 9.557 14.627
429 1 1 -1.098 -5.342 7.995 16.202
430 1 2 2.196 -4.293 6.425 16.601
431 1 2 2.196 -6.391 9.565 16.601
432 1 1 -1.098 -5.464 5.464 16.999
433 1 1 -1.098 -8.134 8.134 16.999
434 1 1 -1.098 -4.293 6.425 18.574
435 1 1 -1.098 -6.391 9.565 18.574
436 1 2 2.196 -5.464 5.464 18.972
437 1 2 2.196 -8.134 8.134 18.972
438 1 1 -1.098 -8.884 3.68 9.884
439 1 1 -1.098 -7.139 2.957 11.459
440 1 1 -1.098 -10.628 4.402 11.459
441 1 2 2.196 -8.884 3.68 11.858
442 1 1 -1.098 -7.995 5.342 12.256
443 1 1 -1.098 -8.884 3.68 13.831
444 1 2 2.196 -7.995 5.342 14.229
445 1 1 -1.098 -6.425 4.293 14.627
446 1 1 -1.098 -9.557 6.385 14.627
447 1 1 -1.098 -7.995 5.342 16.202
448 1 2 2.196 -6.425 4.293 16.601
449 1 2 2.196 -9.565 6.391 16.601
450 1 1 -1.098 -7.139 2.957 16.999
451 1 1 -1.098 -10.628 4.402 16.999
452 1 1 -1.098 -6.425 4.293 18.574
453 1 1 -1.098 -9.565 6.391 18.574
454 1 2 2.196 -7.139 2.957 18.972
455 1 2 2.196 -10.628 4.402 18.972
456 1 1 -1.098 -9.616 0.0 9.884
457 1 1 -1.098 -7.728 0.0 11.459
458 1 1 -1.098 -11.504 0.0 11.459
459 1 2 2.196 -9.616 0.0 11.858
460 1 1 -1.098 -9.431 1.876 12.256
461 1 1 -1.098 -9.616 0.0 13.831
462 1 2 2.196 -9.431 1.876 14.229
463 1 1 -1.098 -7.579 1.508 14.627
464 1 1 -1.098 -11.273 2.242 14.627
465 1 1 -1.098 -9.431 1.876 16.202
466 1 2 2.196 -7.579 1.508 16.601
467 1 2 2.196 -11.282 2.244 16.601
468 1 1 -1.098 -7.728 0.0 16.999
469 1 1 -1.098 -11.504 0.0 16.999
470 1 1 -1.098 -7.579 1.508 18.574
471 1 1 -1.098 -11.282 2.244 18.574
472 1 2 2.196 -7.728 0.0 18.972
473 1 2 2.196 -11.504 0.0 18.972
474 1 1 -1.098 -8.884 -3.68 9.884
475 1 1 -1.098 -7.139 -2.957 11.459
476 1 1 -1.098 -10.628 -4.402 11.459
477 1 2 2.196 -8.884 -3.68 11.858
478 1 1 -1.098 -9.431 -1.876 12.256
479 1 1 -1.098 -8.884 -3.68 13.831
480 1 2 2.196 -9.431 -1.876 14.229
481 1 1 -1.098 -7.579 -1.508 14.627
482 1 1 -1.098 -11.273 -2.242 14.627
483 1 1 -1.098 -9.431 -1.876 16.202
484 1 2 2.196 -7.579 -1.508 16.601
485 1 2 2.196 -11.282 -2.244 16.601
486 1 1 -1.098 -7.139 -2.957 16.999
487 1 1 -1.098 -10.628 -4.402 16.999
488 1 1 -1.098 -7.579 -1.508 18.574
489 1 1 -1.098 -11.282 -2.244 18.574
490 1 2 2.196 -7.139 -2.957 18.972
491 1 2 2.196 -10.628 -4.402 18.972
492 1 1 -1.098 -6.799 -6.799 9.884
493 1 1 -1.098 -5.464 -5.464 11.459
494 1 1 -1.098 -8.134 -8.134 11.459
495 1 2 2.196 -6.799 -6.799 11.858
496 1 1 -1.098 -7.995 -5.342 12.256
497 1 1 -1.098 -6.799 -6.799 13.831
498 1 2 2.196 -7.995 -5.342 14.229
499 1 1 -1.098 -6.425 -4.293 14.627
500 1 1 -1.098 -9.557 -6.385 14.627
501 1 1 -1.098 -7.995 -5.342 16.202
502 1 2 2.196 -6.425 -4.293 16.601
503 1 2 2.196 -9.565 -6.391 16.601
504 1 1 -1.098 -5.464 -5.464 16.999
505 1 1 -1.098 -8.134 -8.134 16.999
506 1 1 -1.098 -6.425 -4.293 18.574
507 1 1 -1.098 -9.565 -6.391 18.574
508 1 2 2.196 -5.464 -5.464 18.972
509 1 2 2.196 -8.134 -8.134 18.972
510 1 1 -1.098 -3.68 -8.884 9.884
511 1 1 -1.098 -2.957 -7.139 11.459
512 1 1 -1.098 -4.402 -10.628 11.459
513 1 2 2.196 -3.68 -8.884 11.858
514 1 1 -1.098 -5.342 -7.995 12.256
515 1 1 -1.098 -3.68 -8.884 13.831
516 1 2 2.196 -5.342 -7.995 14.229
517 1 1 -1.098 -4.293 -6.425 14.627
518 1 1 -1.098 -6.385 -9.557 14.627
519 1 1 -1.098 -5.342 -7.995 16.202
520 1 2 2.196 -4.293 -6.425 16.601
521 1 2 2.196 -6.391 -9.565 16.601
522 1 1 -1.098 -2.957 -7.139 16.999
523 1 1 -1.098 -4.402 -10.628 16.999
524 1 1 -1.098 -4.293 -6.425 18.574
525 1 1 -1.098 -6.391 -9.565 18.574
526 1 2 2.196 -2.957 -7.139 18.972
527 1 2 2.196 -4.402 -10.628 18.972
528 1 1 -1.098 0.0 -9.616 9.884
529 1 1 -1.098 0.0 -7.728 11.459
530 1 1 -1.098 0.0 -11.504 11.459
531 1 2 2.196 0.0 -9.616 11.858
532 1 1 -1.098 -1.876 -9.431 12.256
533 1 1 -1.098 0.0 -9.616 13.831
534 1 2 2.196 -1.876 -9.431 14.229
535 1 1 -1.098 -1.508 -7.579 14.627
536 1 1 -1.098 -2.242 -11.273 14.627
537 1 1 -1.098 -1.876 -9.431 16.202
538 1 2 2.196 -1.508 -7.579 16.601
539 1 2 2.196 -2.244 -11.282 16.601
540 1 1 -1.098 0.0 -7.728 16.999
541 1 1 -1.098 0.0 -11.504 16.999
542 1 1 -1.098 -1.508 -7.579 18.574
543 1 1 -1.098 -2.244 -11.282 18.574
544 1 2 2.196 0.0 -7.728 18.972
545 1 2 2.196 0.0 -11.504 18.972
546 1 1 -1.098 3.68 -8.884 9.884
547 1 1 -1.098 2.957 -7.139 11.459
548 1 1 -1.098 4.402 -10.628 11.459
549 1 2 2.196 3.68 -8.884 11.858
550 1 1 -1.098 1.876 -9.431 12.256
551 1 1 -1.098 3.68 -8.884 13.831
552 1 2 2.196 1.876 -9.431 14.229
553 1 1 -1.098 1.508 -7.579 14.627
554 1 1 -1.098 2.242 -11.273 14.627
555 1 1 -1.098 1.876 -9.431 16.202
556 1 2 2.196 1.508 -7.579 16.601
557 1 2 2.196 2.244 -11.282 16.601
558 1 1 -1.098 2.957 -7.139 16.999
559 1 1 -1.098 4.402 -10.628 16.999
560 1 1 -1.098 1.508 -7.579 18.574
561 1 1 -1.098 2.244 -11.282 18.574
562 1 2 2.196 2.957 -7.139 18.972
563 1 2 2.196 4.402 -10.628 18.972
564 1 1 -1.098 6.799 -6.799 9.884
565 1 1 -1.098 5.464 -5.464 11.459
566 1 1 -1.098 8.134 -8.134 11.459
567 1 2 2.196 6.799 -6.799 11.858
568 1 1 -1.098 5.342 -7.995 12.256
569 1 1 -1.098 6.799 -6.799 13.831
570 1 2 2.196 5.342 -7.995 14.229
571 1 1 -1.098 4.293 -6.425 14.627
572 1 1 -1.098 6.385 -9.557 14.627
573 1 1 -1.098 5.342 -7.995 16.202
574 1 2 2.196 4.293 -6.425 16.601
575 1 2 2.196 6.391 -9.565 16.601
576 1 1 -1.098 5.464 -5.464 16.999
577 1 1 -1.098 8.134 -8.134 16.999
